Tree,Branch,Trial,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,measured diameter,W1 Diameter,W2 Diameter,Mean Diameter,Median Diameter,Contact,Distance from Tree,Time (s),Notes
1,1,1,-1.0188403129577637,-2.544710775414938,-0.16468602815736944,0.3986227947422485,0.7318354845046997,1.5752754211425781,0.75,0.803255021572113,0.7630922794342041,0.798620879650116,0.803255021572113,right,9.0,69.24,N/a
