Tree,Branch,Trial,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,measured diameter,W1 Diameter,W2 Diameter,Mean Diameter,Median Diameter,Contact,Distance from Tree,Time (s),Angle Correction,Angle Correction Direction,Notes
1,1,1,1.5479591528521937,-0.8322078746608277,-1.586360279713766,-3.835433622399801,-1.5600417296039026,0.009913444519042969,0.679,0.7359290719032288,0.7076241374015808,0.7453640699386597,0.7359290719032288,C,8.5,59.95,0.0,CW,N/a
1,1,2,1.5506961981402796,-0.8338933748057862,-1.5864680449115198,-3.83742155651235,-1.5595863501178187,-0.03890878358949834,0.679,0.7518702149391174,0.6766831874847412,0.7602242827415466,0.7706669569015503,C,8.5,55.15,0.0,CW,N/a
1,1,3,1.5532196203814905,-0.832446889286377,-1.5862162748919886,-3.8407026729979457,-1.5600174109088343,-0.0133135954486292,0.679,0.7304056882858276,0.7116773128509521,0.763849139213562,0.7678623795509338,L,8.5,60.4,0.0,CW,N/a
1,1,4,1.5517538229571741,-0.8398341697505494,-1.5857365767108362,-3.831888814965719,-1.5607007185565394,0.05295872688293457,0.679,0.7468481063842773,0.7390684485435486,0.7594900727272034,0.7624074816703796,C,7.0,50.6,0.0,CW,N/a
1,1,5,1.5501087347613733,-0.8307256263545533,-1.5855925718890589,-3.836475511590475,-1.5600655714618128,-0.025199715291158498,0.679,0.7529040575027466,0.7529040575027466,0.8407428860664368,0.8038819432258606,L,7.0,50.7,0.0,CW,N/a
1,1,6,1.5509489218341272,-0.8357820075801392,-1.5857604185687464,-3.8326670132079066,-1.5605204741107386,0.034925222396850586,0.679,0.7803899645805359,0.7413704991340637,0.7694644927978516,0.7686841487884521,L,7.0,51.0,0.0,CW,N/a
